gene	cluster	centroid	is_representative
GMGC10.009_019_163.CUTR	79494	GMGC10.040_471_381.CUTR	no
GMGC10.027_650_381.CUTR	79494	GMGC10.040_471_381.CUTR	no
GMGC10.045_414_032.CUTR	79494	GMGC10.040_471_381.CUTR	no
GMGC10.025_733_000.CUTR	79494	GMGC10.040_471_381.CUTR	no
GMGC10.006_015_014.CUTR	79494	GMGC10.040_471_381.CUTR	no
GMGC10.035_898_273.CUTR	79494	GMGC10.040_471_381.CUTR	no
GMGC10.037_673_229.CUTR	79494	GMGC10.040_471_381.CUTR	no
GMGC10.020_799_884.CUTR	79494	GMGC10.040_471_381.CUTR	no
GMGC10.040_471_381.CUTR	79494	GMGC10.040_471_381.CUTR	yes
GMGC10.005_844_201.STRB	79495	GMGC10.005_844_201.STRB	yes
GMGC10.029_265_741.STRA	79496	GMGC10.029_265_741.STRA	yes
GMGC10.044_695_480.AACC	79497	GMGC10.044_695_480.AACC	yes
GMGC10.041_905_306.DACB	79498	GMGC10.041_905_306.DACB	yes
GMGC10.042_623_989.STRA	79499	GMGC10.042_623_989.STRA	yes
GMGC10.013_050_308.AACC	79500	GMGC10.013_050_308.AACC	yes
GMGC10.024_332_342.AACC	79501	GMGC10.024_332_342.AACC	yes
GMGC10.013_888_721.RSMA	79502	GMGC10.013_888_721.RSMA	yes
GMGC10.031_634_811.AACC	79503	GMGC10.031_634_811.AACC	yes
GMGC10.023_470_557.AACC	79504	GMGC10.023_470_557.AACC	yes
GMGC10.039_646_228.AACC	79504	GMGC10.023_470_557.AACC	no
GMGC10.008_977_383.UPPP	79505	GMGC10.008_977_383.UPPP	yes
GMGC10.007_228_648.AACC	79506	GMGC10.007_228_648.AACC	yes
GMGC10.008_996_120.UNKNOWN	79507	GMGC10.008_996_120.UNKNOWN	yes
GMGC10.029_287_239.RSMA	79508	GMGC10.029_287_239.RSMA	yes
GMGC10.011_227_437.RSMA	79508	GMGC10.029_287_239.RSMA	no
GMGC10.250_483_002.RSMA	79508	GMGC10.029_287_239.RSMA	no
GMGC10.012_621_672.UPPP	79509	GMGC10.012_621_672.UPPP	yes
GMGC10.183_776_969.UPPP	79509	GMGC10.012_621_672.UPPP	no
GMGC10.180_737_299.UPPP	79509	GMGC10.012_621_672.UPPP	no
GMGC10.024_922_932.UPPP	79510	GMGC10.024_922_932.UPPP	yes
GMGC10.040_833_728.AACC	79511	GMGC10.040_833_728.AACC	yes
GMGC10.008_537_548.UPPP	79512	GMGC10.008_537_548.UPPP	yes
GMGC10.045_915_383.RSMA	79513	GMGC10.045_915_383.RSMA	yes
GMGC10.022_032_153.APHA	79514	GMGC10.022_032_153.APHA	yes
GMGC10.046_521_119.AACC	79515	GMGC10.046_521_119.AACC	yes
GMGC10.042_954_321.BLA	79516	GMGC10.042_954_321.BLA	yes
GMGC10.031_660_349.AACC	79517	GMGC10.031_660_349.AACC	yes
GMGC10.039_483_843.UNKNOWN	79518	GMGC10.039_483_843.UNKNOWN	yes
GMGC10.027_802_132.AADA	79519	GMGC10.027_802_132.AADA	yes
GMGC10.043_300_065.AADA	79520	GMGC10.043_300_065.AADA	yes
GMGC10.043_003_876.UPPP	79521	GMGC10.043_003_876.UPPP	yes
GMGC10.009_451_702.AACC	79522	GMGC10.009_451_702.AACC	yes
GMGC10.014_610_293.UPPP	79523	GMGC10.014_610_293.UPPP	yes
GMGC10.041_956_928.UPPP	79524	GMGC10.041_956_928.UPPP	yes
GMGC10.035_058_270.STRB	79525	GMGC10.035_058_270.STRB	yes
GMGC10.007_905_253.UNKNOWN	79526	GMGC10.007_905_253.UNKNOWN	yes
GMGC10.016_664_759.NEO	79527	GMGC10.016_664_759.NEO	yes
GMGC10.040_956_200.AACC	79528	GMGC10.040_956_200.AACC	yes
GMGC10.022_338_794.YBXI	79529	GMGC10.022_338_794.YBXI	yes
GMGC10.037_778_680.RSMA	79530	GMGC10.037_778_680.RSMA	yes
GMGC10.008_432_815.RSMA	79531	GMGC10.008_432_815.RSMA	yes
GMGC10.032_482_768.ERMA	79532	GMGC10.032_482_768.ERMA	yes
GMGC10.042_223_903.ERMA	79533	GMGC10.042_223_903.ERMA	yes
GMGC10.018_985_139.AACC	79534	GMGC10.018_985_139.AACC	yes
GMGC10.006_904_396.ERMX	79535	GMGC10.006_904_396.ERMX	yes
GMGC10.002_525_975.OXA	79536	GMGC10.002_525_975.OXA	yes
GMGC10.019_638_949.UNKNOWN	79536	GMGC10.002_525_975.OXA	no
GMGC10.038_644_764.OXA	79536	GMGC10.002_525_975.OXA	no
GMGC10.002_473_343.UNKNOWN	79536	GMGC10.002_525_975.OXA	no
GMGC10.016_341_362.UNKNOWN	79536	GMGC10.002_525_975.OXA	no
GMGC10.013_110_924.OXA	79537	GMGC10.013_110_924.OXA	yes
GMGC10.002_517_021.OXA	79538	GMGC10.002_517_021.OXA	yes
GMGC10.041_280_573.AACC	79539	GMGC10.041_280_573.AACC	yes
GMGC10.045_580_562.STRA	79540	GMGC10.045_580_562.STRA	yes
GMGC10.029_428_145.ERMX	79541	GMGC10.029_428_145.ERMX	yes
GMGC10.030_984_281.CPHA	79542	GMGC10.030_984_281.CPHA	yes
GMGC10.039_269_284.STRB	79543	GMGC10.039_269_284.STRB	yes
GMGC10.023_754_085.STRB	79544	GMGC10.023_754_085.STRB	yes
GMGC10.011_430_163.STRB	79545	GMGC10.011_430_163.STRB	yes
GMGC10.014_828_265.STRB	79546	GMGC10.014_828_265.STRB	yes
GMGC10.038_241_216.STRB	79547	GMGC10.038_241_216.STRB	yes
GMGC10.008_063_379.STRB	79547	GMGC10.038_241_216.STRB	no
GMGC10.016_498_685.STRB	79548	GMGC10.016_498_685.STRB	yes
GMGC10.022_535_203.STRB	79549	GMGC10.022_535_203.STRB	yes
GMGC10.030_306_742.STRB	79549	GMGC10.022_535_203.STRB	no
GMGC10.037_044_184.STRB	79550	GMGC10.037_044_184.STRB	yes
GMGC10.005_733_844.STRB	79551	GMGC10.005_733_844.STRB	yes
GMGC10.036_975_723.STRB	79552	GMGC10.036_975_723.STRB	yes
GMGC10.014_778_566.STRB	79553	GMGC10.014_778_566.STRB	yes
GMGC10.041_870_745.UNKNOWN	79554	GMGC10.041_870_745.UNKNOWN	yes
GMGC10.005_356_167.AACC	79555	GMGC10.005_356_167.AACC	yes
GMGC10.030_094_006.OXA	79556	GMGC10.030_094_006.OXA	yes
GMGC10.036_534_037.UPPP	79557	GMGC10.036_534_037.UPPP	yes
GMGC10.030_449_930.STRB	79558	GMGC10.030_449_930.STRB	yes
GMGC10.013_209_376.STRB	79559	GMGC10.013_209_376.STRB	yes
GMGC10.020_103_808.STRB	79560	GMGC10.016_606_875.STRB	no
GMGC10.016_606_875.STRB	79560	GMGC10.016_606_875.STRB	yes
GMGC10.283_471_421.STRB	79560	GMGC10.016_606_875.STRB	no
GMGC10.022_618_029.STRB	79561	GMGC10.013_581_410.STRB	no
GMGC10.013_581_410.STRB	79561	GMGC10.013_581_410.STRB	yes
GMGC10.016_890_714.STRB	79562	GMGC10.016_890_714.STRB	yes
GMGC10.026_257_529.DRRB	79563	GMGC10.026_257_529.DRRB	yes
GMGC10.018_345_816.VANYB	79564	GMGC10.018_345_816.VANYB	yes
GMGC10.025_680_753.BLA2	79565	GMGC10.025_680_753.BLA2	yes
GMGC10.043_112_666.YBXI	79566	GMGC10.043_112_666.YBXI	yes
GMGC10.030_533_619.RSMA	79567	GMGC10.030_533_619.RSMA	yes
GMGC10.023_203_846.UPPP	79568	GMGC10.023_203_846.UPPP	yes
GMGC10.026_694_737.STRB	79569	GMGC10.026_694_737.STRB	yes
GMGC10.034_654_337.AACC	79570	GMGC10.034_654_337.AACC	yes
GMGC10.037_044_899.NEO	79571	GMGC10.037_044_899.NEO	yes
GMGC10.038_241_823.NEO	79572	GMGC10.038_241_823.NEO	yes
GMGC10.005_735_067.NEO	79572	GMGC10.038_241_823.NEO	no
GMGC10.014_777_647.NEO	79573	GMGC10.014_777_647.NEO	yes
GMGC10.017_470_224.NEO	79574	GMGC10.034_148_466.NEO	no
GMGC10.034_148_466.NEO	79574	GMGC10.034_148_466.NEO	yes
GMGC10.028_535_184.APHA	79575	GMGC10.028_535_184.APHA	yes
GMGC10.007_918_561.ADER	79576	GMGC10.043_682_702.ADER	no
GMGC10.030_547_293.ADER	79576	GMGC10.043_682_702.ADER	no
GMGC10.043_682_702.ADER	79576	GMGC10.043_682_702.ADER	yes
GMGC10.015_477_870.BLA	79577	GMGC10.015_477_870.BLA	yes
GMGC10.002_098_648.UNKNOWN	79578	GMGC10.002_098_648.UNKNOWN	yes
GMGC10.024_069_029.UNKNOWN	79579	GMGC10.024_069_029.UNKNOWN	yes
GMGC10.015_120_309.UNKNOWN	79580	GMGC10.015_120_309.UNKNOWN	yes
GMGC10.036_751_837.UNKNOWN	79581	GMGC10.036_751_837.UNKNOWN	yes
GMGC10.009_184_605.UNKNOWN	79582	GMGC10.009_184_605.UNKNOWN	yes
GMGC10.034_881_834.UPPP	79583	GMGC10.034_881_834.UPPP	yes
GMGC10.038_045_386.VANY	79584	GMGC10.038_045_386.VANY	yes
GMGC10.025_791_289.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.017_373_660.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.017_414_122.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.044_947_474.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.027_036_725.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.014_076_958.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.022_072_851.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.019_018_437.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.017_754_194.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.013_423_478.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.018_006_432.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.034_748_212.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.018_628_796.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.018_134_552.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.018_140_126.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.018_132_070.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.036_928_500.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.033_698_189.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.018_146_057.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.017_898_073.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.002_673_134.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.019_421_003.CPXR	79585	GMGC10.010_819_525.CPXR	no
GMGC10.010_819_525.CPXR	79585	GMGC10.010_819_525.CPXR	yes
GMGC10.008_522_304.UNKNOWN	79586	GMGC10.008_522_304.UNKNOWN	yes
GMGC10.025_443_644.UPPP	79587	GMGC10.019_519_039.UPPP	no
GMGC10.015_106_556.UPPP	79587	GMGC10.019_519_039.UPPP	no
GMGC10.007_884_453.UPPP	79587	GMGC10.019_519_039.UPPP	no
GMGC10.014_616_808.UPPP	79587	GMGC10.019_519_039.UPPP	no
GMGC10.013_658_422.UPPP	79587	GMGC10.019_519_039.UPPP	no
GMGC10.002_430_850.UPPP	79587	GMGC10.019_519_039.UPPP	no
GMGC10.019_528_566.UPPP	79587	GMGC10.019_519_039.UPPP	no
GMGC10.019_519_039.UPPP	79587	GMGC10.019_519_039.UPPP	yes
GMGC10.026_525_388.UPPP	79587	GMGC10.019_519_039.UPPP	no
GMGC10.013_757_055.UPPP	79587	GMGC10.019_519_039.UPPP	no
GMGC10.275_570_137.UPPP	79587	GMGC10.019_519_039.UPPP	no
GMGC10.280_392_716.UPPP	79587	GMGC10.019_519_039.UPPP	no
GMGC10.281_136_964.UPPP	79587	GMGC10.019_519_039.UPPP	no
GMGC10.041_499_219.ERMX	79588	GMGC10.041_499_219.ERMX	yes
GMGC10.043_475_466.VANY	79589	GMGC10.043_475_466.VANY	yes
GMGC10.039_263_792.ERMX	79590	GMGC10.039_263_792.ERMX	yes
GMGC10.025_967_317.VANY	79591	GMGC10.025_967_317.VANY	yes
GMGC10.017_111_602.VANY	79592	GMGC10.017_111_602.VANY	yes
GMGC10.017_498_175.CPHA	79593	GMGC10.017_498_175.CPHA	yes
GMGC10.029_259_071.UNKNOWN	79594	GMGC10.029_259_071.UNKNOWN	yes
GMGC10.019_537_747.CPHA	79595	GMGC10.013_843_807.CPHA	no
GMGC10.013_843_807.CPHA	79595	GMGC10.013_843_807.CPHA	yes
GMGC10.282_895_732.CPHA	79595	GMGC10.013_843_807.CPHA	no
GMGC10.282_470_183.CPHA	79595	GMGC10.013_843_807.CPHA	no
GMGC10.035_508_644.DRRB	79596	GMGC10.035_508_644.DRRB	yes
GMGC10.038_874_842.STRA	79597	GMGC10.038_874_842.STRA	yes
GMGC10.018_424_354.AADA	79598	GMGC10.018_424_354.AADA	yes
GMGC10.008_585_645.RSMA	79599	GMGC10.008_585_645.RSMA	yes
GMGC10.014_164_823.ERMX	79600	GMGC10.014_164_823.ERMX	yes
GMGC10.037_659_086.ERMX	79601	GMGC10.037_659_086.ERMX	yes
GMGC10.015_514_589.UNKNOWN	79602	GMGC10.015_514_589.UNKNOWN	yes
GMGC10.018_394_660.STRB	79603	GMGC10.018_394_660.STRB	yes
GMGC10.029_960_629.AACC	79604	GMGC10.029_960_629.AACC	yes
GMGC10.023_249_989.UPPP	79605	GMGC10.023_249_989.UPPP	yes
GMGC10.011_674_005.BLA	79606	GMGC10.011_674_005.BLA	yes
GMGC10.033_338_903.VANYB	79607	GMGC10.033_338_903.VANYB	yes
GMGC10.199_229_829.SIGE	79608	GMGC10.199_229_829.SIGE	yes
GMGC10.195_984_350.YODJ	79609	GMGC10.195_984_350.YODJ	yes
GMGC10.233_622_680.UNKNOWN	79610	GMGC10.233_622_680.UNKNOWN	yes
GMGC10.048_442_779.VANW	79611	GMGC10.048_442_779.VANW	yes
GMGC10.154_765_463.UNKNOWN	79612	GMGC10.154_765_463.UNKNOWN	yes
GMGC10.243_648_199.MBL1	79613	GMGC10.243_648_199.MBL1	yes
GMGC10.184_085_941.VANY	79614	GMGC10.184_085_941.VANY	yes
GMGC10.049_790_429.LDHA	79615	GMGC10.049_790_429.LDHA	yes
GMGC10.112_217_102.AACC	79616	GMGC10.112_217_102.AACC	yes
GMGC10.204_028_133.SP_0629	79617	GMGC10.204_028_133.SP_0629	yes
GMGC10.220_326_156.SCLAV_4596	79618	GMGC10.220_326_156.SCLAV_4596	yes
GMGC10.173_373_787.RRMA	79619	GMGC10.173_373_787.RRMA	yes
GMGC10.308_356_558.CUTR	79620	GMGC10.308_356_558.CUTR	yes
GMGC10.283_900_658.UNKNOWN	79621	GMGC10.283_900_658.UNKNOWN	yes
GMGC10.311_080_722.VANR	79622	GMGC10.298_551_530.VANR	no
GMGC10.298_551_530.VANR	79622	GMGC10.298_551_530.VANR	yes
GMGC10.274_670_432.KDPE	79623	GMGC10.274_670_432.KDPE	yes
GMGC10.131_501_407.OMPR2	79624	GMGC10.131_501_407.OMPR2	yes
GMGC10.191_859_744.UNKNOWN	79625	GMGC10.191_859_744.UNKNOWN	yes
GMGC10.285_117_603.UNKNOWN	79626	GMGC10.285_117_603.UNKNOWN	yes
GMGC10.164_749_632.AACC	79627	GMGC10.164_749_632.AACC	yes
GMGC10.086_192_029.UNKNOWN	79628	GMGC10.086_192_029.UNKNOWN	yes
GMGC10.259_143_156.UNKNOWN	79629	GMGC10.259_143_156.UNKNOWN	yes
GMGC10.051_823_017.VANW	79630	GMGC10.051_823_017.VANW	yes
GMGC10.191_384_988.VANW	79631	GMGC10.191_384_988.VANW	yes
GMGC10.265_249_992.SP_0629	79632	GMGC10.265_249_992.SP_0629	yes
GMGC10.196_843_990.YODJ	79633	GMGC10.192_455_458.YODJ	no
GMGC10.192_455_458.YODJ	79633	GMGC10.192_455_458.YODJ	yes
GMGC10.187_877_328.VANW	79634	GMGC10.187_877_328.VANW	yes
GMGC10.211_670_899.ALR	79635	GMGC10.211_670_899.ALR	yes
GMGC10.161_104_790.VANW	79636	GMGC10.161_104_790.VANW	yes
GMGC10.205_006_823.VANW	79637	GMGC10.205_006_823.VANW	yes
GMGC10.050_578_410.ALR	79638	GMGC10.050_578_410.ALR	yes
GMGC10.195_349_693.VANW	79639	GMGC10.195_349_693.VANW	yes
GMGC10.209_972_961.VANW	79640	GMGC10.209_972_961.VANW	yes
GMGC10.176_230_062.ALR	79641	GMGC10.176_230_062.ALR	yes
GMGC10.169_577_434.UNKNOWN	79642	GMGC10.169_577_434.UNKNOWN	yes
GMGC10.056_678_899.MBL1	79643	GMGC10.056_678_899.MBL1	yes
GMGC10.259_409_881.UNKNOWN	79644	GMGC10.259_409_881.UNKNOWN	yes
GMGC10.306_057_274.ERMX	79645	GMGC10.306_057_274.ERMX	yes
GMGC10.171_241_477.VANW	79646	GMGC10.171_241_477.VANW	yes
GMGC10.162_322_894.VANW	79647	GMGC10.157_656_596.VANW	no
GMGC10.160_010_780.VANW	79647	GMGC10.157_656_596.VANW	no
GMGC10.157_656_596.VANW	79647	GMGC10.157_656_596.VANW	yes
GMGC10.159_465_967.VANW	79648	GMGC10.159_465_967.VANW	yes
GMGC10.156_571_658.UNKNOWN	79649	GMGC10.156_571_658.UNKNOWN	yes
GMGC10.179_163_045.LDHA	79650	GMGC10.179_163_045.LDHA	yes
GMGC10.178_500_136.BCRA	79651	GMGC10.178_500_136.BCRA	yes
GMGC10.261_182_434.YODJ	79652	GMGC10.261_182_434.YODJ	yes
GMGC10.189_383_320.SP_0629	79653	GMGC10.189_383_320.SP_0629	yes
GMGC10.190_775_805.UNKNOWN	79654	GMGC10.190_775_805.UNKNOWN	yes
GMGC10.050_254_178.UNKNOWN	79655	GMGC10.050_254_178.UNKNOWN	yes
GMGC10.049_100_347.VANW	79656	GMGC10.049_100_347.VANW	yes
GMGC10.251_004_280.UNKNOWN	79657	GMGC10.251_004_280.UNKNOWN	yes
GMGC10.298_458_460.STRA	79658	GMGC10.298_458_460.STRA	yes
GMGC10.285_341_397.YBXI	79659	GMGC10.285_341_397.YBXI	yes
GMGC10.301_531_959.UNKNOWN	79660	GMGC10.301_531_959.UNKNOWN	yes
GMGC10.282_192_305.YODJ	79661	GMGC10.282_192_305.YODJ	yes
GMGC10.137_570_131.UNKNOWN	79662	GMGC10.137_570_131.UNKNOWN	yes
GMGC10.059_097_987.UNKNOWN	79662	GMGC10.137_570_131.UNKNOWN	no
GMGC10.184_188_866.STRA	79663	GMGC10.184_188_866.STRA	yes
GMGC10.151_132_084.YODJ	79664	GMGC10.151_132_084.YODJ	yes
GMGC10.278_001_226.VANY	79665	GMGC10.278_001_226.VANY	yes
GMGC10.137_329_235.RSMA	79666	GMGC10.137_329_235.RSMA	yes
GMGC10.183_307_299.STRA	79667	GMGC10.183_307_299.STRA	yes
GMGC10.050_382_434.UNKNOWN	79668	GMGC10.049_095_675.UNKNOWN	no
GMGC10.049_095_675.UNKNOWN	79668	GMGC10.049_095_675.UNKNOWN	yes
GMGC10.185_160_986.AACC	79669	GMGC10.185_160_986.AACC	yes
GMGC10.178_286_795.ERMA	79670	GMGC10.178_286_795.ERMA	yes
GMGC10.280_420_472.NEO	79671	GMGC10.280_420_472.NEO	yes
GMGC10.292_495_480.VANW	79672	GMGC10.292_495_480.VANW	yes
GMGC10.252_319_130.UNKNOWN	79673	GMGC10.252_319_130.UNKNOWN	yes
GMGC10.251_016_036.RSMA	79674	GMGC10.251_016_036.RSMA	yes
GMGC10.175_411_829.UNKNOWN	79675	GMGC10.175_411_829.UNKNOWN	yes
GMGC10.175_259_453.STRA	79676	GMGC10.175_259_453.STRA	yes
GMGC10.063_513_053.AACC	79677	GMGC10.063_513_053.AACC	yes
GMGC10.177_613_953.UNKNOWN	79678	GMGC10.177_613_953.UNKNOWN	yes
GMGC10.006_454_514.UNKNOWN	79679	GMGC10.283_400_177.UNKNOWN	no
GMGC10.056_306_538.UNKNOWN	79679	GMGC10.283_400_177.UNKNOWN	no
GMGC10.283_400_177.UNKNOWN	79679	GMGC10.283_400_177.UNKNOWN	yes
GMGC10.000_659_137.AACC	79680	GMGC10.000_659_137.AACC	yes
GMGC10.270_122_951.AACC	79680	GMGC10.000_659_137.AACC	no
GMGC10.176_233_851.STRA	79681	GMGC10.176_233_851.STRA	yes
GMGC10.268_602_314.UNKNOWN	79682	GMGC10.268_602_314.UNKNOWN	yes
GMGC10.055_044_641.UNKNOWN	79683	GMGC10.055_044_641.UNKNOWN	yes
GMGC10.146_511_450.UNKNOWN	79684	GMGC10.146_511_450.UNKNOWN	yes
GMGC10.200_042_368.UNKNOWN	79685	GMGC10.200_042_368.UNKNOWN	yes
GMGC10.049_754_479.UNKNOWN	79686	GMGC10.186_872_666.UNKNOWN	no
GMGC10.186_872_666.UNKNOWN	79686	GMGC10.186_872_666.UNKNOWN	yes
GMGC10.181_740_820.UNKNOWN	79687	GMGC10.182_697_090.UNKNOWN	no
GMGC10.179_484_181.YODJ	79687	GMGC10.182_697_090.UNKNOWN	no
GMGC10.182_697_090.UNKNOWN	79687	GMGC10.182_697_090.UNKNOWN	yes
GMGC10.282_371_240.UNKNOWN	79688	GMGC10.282_371_240.UNKNOWN	yes
GMGC10.285_730_523.UNKNOWN	79689	GMGC10.285_027_962.UNKNOWN	no
GMGC10.285_027_962.UNKNOWN	79689	GMGC10.285_027_962.UNKNOWN	yes
GMGC10.281_483_849.UNKNOWN	79689	GMGC10.285_027_962.UNKNOWN	no
GMGC10.283_443_679.UNKNOWN	79689	GMGC10.285_027_962.UNKNOWN	no
GMGC10.176_237_946.STRA	79690	GMGC10.176_237_946.STRA	yes
GMGC10.199_000_992.STRA	79691	GMGC10.199_000_992.STRA	yes
GMGC10.056_659_296.YBXI	79692	GMGC10.056_659_296.YBXI	yes
GMGC10.176_245_217.ERMA	79693	GMGC10.176_245_217.ERMA	yes
GMGC10.151_605_321.AACC	79694	GMGC10.151_605_321.AACC	yes
GMGC10.150_753_750.AACC	79694	GMGC10.151_605_321.AACC	no
GMGC10.150_385_498.AACC	79695	GMGC10.150_528_162.AACC	no
GMGC10.150_528_162.AACC	79695	GMGC10.150_528_162.AACC	yes
GMGC10.151_471_334.AACC	79695	GMGC10.150_528_162.AACC	no
GMGC10.150_351_461.AACC	79696	GMGC10.151_560_826.AACC	no
GMGC10.151_560_826.AACC	79696	GMGC10.151_560_826.AACC	yes
GMGC10.286_817_191.YMDC	79697	GMGC10.286_817_191.YMDC	yes
GMGC10.191_148_539.AACC	79698	GMGC10.191_148_539.AACC	yes
GMGC10.270_094_231.STRA	79699	GMGC10.270_094_231.STRA	yes
GMGC10.270_109_379.STRA	79700	GMGC10.270_109_379.STRA	yes
GMGC10.187_565_667.STRA	79701	GMGC10.187_565_667.STRA	yes
GMGC10.275_668_847.ERMX	79702	GMGC10.275_668_847.ERMX	yes
GMGC10.055_206_672.ERMA	79703	GMGC10.055_206_672.ERMA	yes
GMGC10.251_863_640.YBXI	79704	GMGC10.251_863_640.YBXI	yes
GMGC10.209_548_377.AACC	79705	GMGC10.209_548_377.AACC	yes
GMGC10.185_010_675.ERMA	79706	GMGC10.185_010_675.ERMA	yes
GMGC10.287_524_863.ERMX	79707	GMGC10.287_524_863.ERMX	yes
GMGC10.260_287_900.VANW	79708	GMGC10.260_287_900.VANW	yes
GMGC10.194_663_297.UNKNOWN	79709	GMGC10.194_663_297.UNKNOWN	yes
GMGC10.258_320_373.MBL1	79710	GMGC10.258_320_373.MBL1	yes
GMGC10.302_142_475.UNKNOWN	79711	GMGC10.302_142_475.UNKNOWN	yes
GMGC10.046_704_927.AADA	79712	GMGC10.046_704_927.AADA	yes
GMGC10.048_218_655.AADA	79712	GMGC10.046_704_927.AADA	no
GMGC10.000_387_742.STRA	79713	GMGC10.000_387_742.STRA	yes
GMGC10.001_485_912.STRA	79714	GMGC10.001_485_912.STRA	yes
GMGC10.251_938_993.CPHA	79715	GMGC10.251_938_993.CPHA	yes
GMGC10.270_114_413.UPPP	79716	GMGC10.270_114_413.UPPP	yes
GMGC10.169_783_525.NEO	79717	GMGC10.169_783_525.NEO	yes
GMGC10.209_174_237.UNKNOWN	79718	GMGC10.209_174_237.UNKNOWN	yes
GMGC10.299_038_762.STRA	79719	GMGC10.299_038_762.STRA	yes
GMGC10.291_533_289.STRA	79719	GMGC10.299_038_762.STRA	no
GMGC10.055_513_086.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.182_460_975.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.299_498_708.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.055_924_115.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.199_505_632.SP_1783	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.211_657_325.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.206_308_729.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.183_943_408.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.056_993_195.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.210_091_886.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.209_936_860.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.183_673_696.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.263_747_144.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.292_406_920.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.049_569_863.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.179_400_273.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.204_619_066.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.206_709_657.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.208_239_724.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.207_415_751.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.199_579_812.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.208_277_340.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.207_310_067.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.055_624_551.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.146_333_931.SP_1783	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.202_586_164.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.293_819_329.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.209_558_658.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.179_578_171.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.184_423_412.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.146_196_449.SP_1783	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.203_829_561.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.048_933_135.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.185_245_528.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
GMGC10.211_871_556.UNKNOWN	79720	GMGC10.145_578_927.UNKNOWN	no
