protein_id	cluster_90	cluster_95	cluster_975	cluster_99
amrfinderplus@@@218921813|CAW30811.1|1|1|nfaE|nfaE||1|||Dr_family_non-fimbrial_adhesin_I_chaperone_NfaE	2490	3202	4226	6678
amrfinderplus@@@218921818|CAW30815.1|1|1|nfaE|nfaE||1|||Dr_family_non-fimbrial_adhesin_I_chaperone_NfaE	2490	3202	4226	6679
amrfinderplus@@@218963798|ACL13561.1|1|1|copR|copR||1|COPPER|COPPER|heavy_metal_response_regulator_transcription_factor_CopR	2624	3384	4441	6968
amrfinderplus@@@218963799|ACL13562.1|1|1|copS|copS||1|COPPER|COPPER|copper_resistance_membrane_spanning_protein_CopS	750	968	1210	1631
amrfinderplus@@@2192377896|WP_237920325.1|1|1|blaOXA-1108|blaOXA|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_D_beta-lactamase_OXA-1108	2425	3129	4130	6536
amrfinderplus@@@2196174306|WP_238839790.1|1|1|blaVIM-82|blaVIM|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_VIM-82	2219	2070	2710	6156
amrfinderplus@@@219881591|ACL51961.1|1|1|ehxA|ehxA||1|||enterohemolysin_EhxA	185	243	286	355
amrfinderplus@@@219881620|ACL51990.1|1|1|toxB|toxB||1|||toxin_B	5	6	6	8
amrfinderplus@@@22001087|AAM88296.1|1|1|agg3C|agg3C||1|||aggregative_adherence_fimbria_3_usher_protein_Agg3C	231	308	361	437
amrfinderplus@@@22001088|AAM88297.1|1|1|agg3B|agg3B||1|||aggregative_adherence_fimbria_3_minor_subunit_Agg3B	3237	4108	5301	8247
amrfinderplus@@@22001089|AAM88298.1|1|1|agg3A|agg3A||1|||aggregative_adherence_fimbria_3_major_subunit_Agg3A	3041	3870	5002	7820
amrfinderplus@@@22001090|AAM88299.1|1|1|astA|astA||1|||heat-stable_enterotoxin_EAST1	3534	4494	5811	8949
amrfinderplus@@@22001098|AAM88302.1|1|1|stxA2d|stxA2d||1|stxA2d|STX2|Shiga_toxin_Stx2d_subunit_A	1509	1967	2578	3831
amrfinderplus@@@22001099|AAM88303.1|1|1|stxB2c|stxB2c||1|stxB2c|STX2|Shiga_toxin_Stx2c_subunit_B	3485	4431	5741	8855
amrfinderplus@@@22002430|BAA14138.2|1|1|merC|merC||1|ORGANOMERCURY|MERCURY|organomercurial_transporter_MerC	3257	4134	5339	8298
amrfinderplus@@@22003413|AAM88668.1|1|1|cueA|cueA||1|COPPER|COPPER|copper_resistance_metal-translocating_P1-type_ATPase_CueA	257	334	389	465
amrfinderplus@@@2201559171|WP_240067712.1|1|1|blaACT-100|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-100	1035	1341	1719	3071
amrfinderplus@@@2201559172|WP_240067713.1|1|1|blaACT-96|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-96	1035	1341	1719	3137
amrfinderplus@@@2201559173|WP_240067714.1|1|1|blaACT-97|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-97	1035	1341	1719	3071
amrfinderplus@@@2201559174|WP_240067715.1|1|1|blaADC-261|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cefepime-hydrolyzing_class_C_beta-lactamase_ADC-261	1058	1373	1975	2769
amrfinderplus@@@2201559175|WP_240067716.1|1|1|blaADC-264|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_C_beta-lactamase_ADC-264	1058	1555	2015	2913
amrfinderplus@@@2201559176|WP_240067717.1|1|1|blaAFM-4|blaAFM|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_AFM-4	2249	2917	3855	6117
amrfinderplus@@@2201559177|WP_240067718.1|1|1|blaCTX-M-252|blaCTX-M|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_A_beta-lactamase_CTX-M-252	1737	2252	2923	4427
amrfinderplus@@@2201559178|WP_240067719.1|1|1|blaIMI-24|blaIMI|hydrolase|2|CARBAPENEM|BETA-LACTAM|carbapenem-hydrolyzing_class_A_beta-lactamase_IMI-24	1842	2379	3072	4539
amrfinderplus@@@2201559179|WP_240067720.1|1|1|blaIMP-92|blaIMP|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_IMP-92	2495	3212	4257	6720
amrfinderplus@@@2201559180|WP_240067721.1|1|1|blaIMP-94|blaIMP|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_IMP-94	2483	3208	4238	6694
amrfinderplus@@@2201559181|WP_240067722.1|1|1|blaKPC-112|blaKPC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|inhibitor-resistant_extended-spectrum_class_A_beta-lactamase_KPC-112	1478	2120	2835	4784
amrfinderplus@@@2201559182|WP_240067723.1|1|1|blaKPC-83|blaKPC|hydrolase|2|CARBAPENEM|BETA-LACTAM|carbapenem-hydrolyzing_class_A_beta-lactamase_KPC-83	1478	2120	2835	4168
amrfinderplus@@@2201559183|WP_240067724.1|1|1|blaKPC-89|blaKPC|hydrolase|2|CARBAPENEM|BETA-LACTAM|carbapenem-hydrolyzing_class_A_beta-lactamase_KPC-89	1478	2120	2835	4373
amrfinderplus@@@2201559184|WP_240067725.1|1|1|blaKPC-92|blaKPC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|inhibitor-resistant_extended-spectrum_class_A_beta-lactamase_KPC-92	1478	2120	2835	4168
amrfinderplus@@@2201559185|WP_240067726.1|1|1|blaOXA-1044|blaOXA-211_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-211_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1044	2110	2757	3609	5736
amrfinderplus@@@2201559186|WP_240067727.1|1|1|blaOXA-1046|blaOXA-10_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-10_family_class_D_beta-lactamase_OXA-1046	2093	2711	3531	6153
amrfinderplus@@@2201559187|WP_240067728.1|1|1|blaOXA-1048|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1048	1971	2553	3602	5438
amrfinderplus@@@2201559188|WP_240067729.1|1|1|blaOXA-1049|blaOXA-2_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-2_family_class_D_beta-lactamase_OXA-1049	1729	2240	2910	4287
amrfinderplus@@@2201559189|WP_240067730.1|1|1|blaOXA-1050|blaOXA-213_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-213_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1050	2157	2791	3692	5878
amrfinderplus@@@2201559190|WP_240067731.1|1|1|blaOXA-1051|blaOXA-679_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-679_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1051	2085	2703	3519	5528
amrfinderplus@@@2201559191|WP_240067732.1|1|1|blaOXA-1053|blaOXA-10_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-10_family_class_D_beta-lactamase_OXA-1053	2093	2740	3862	6152
amrfinderplus@@@2201559192|WP_240067733.1|1|1|blaOXA-1055|blaOXA-48_fam|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|OXA-48_family_class_D_beta-lactamase_OXA-1055	2283	2950	3895	6175
amrfinderplus@@@2201559193|WP_240067734.1|1|1|blaOXA-1056|blaOXA-198_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-198_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1056	2381	3079	4066	6457
amrfinderplus@@@2201559194|WP_240067735.1|1|1|blaOXA-1057|blaOXA-198_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-198_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1057	2381	3079	4066	6454
amrfinderplus@@@2201559195|WP_240067736.1|1|1|blaPDC-501|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-501	991	1275	1622	2347
amrfinderplus@@@2201559196|WP_240067737.1|1|1|blaPDC-502|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-502	991	1275	1621	2335
amrfinderplus@@@2201559197|WP_240067738.1|1|1|blaPDC-503|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-503	991	1275	1621	2420
amrfinderplus@@@2201559198|WP_240067739.1|1|1|blaPDC-504|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-504	991	1275	1621	2420
amrfinderplus@@@2201559199|WP_240067740.1|1|1|blaPDC-505|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-505	991	1275	1621	2362
amrfinderplus@@@2201559200|WP_240067741.1|1|1|blaPDC-506|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-506	991	1275	1753	2409
amrfinderplus@@@2201559201|WP_240067742.1|1|1|blaPDC-507|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-507	991	1275	1622	2664
amrfinderplus@@@2201559202|WP_240067743.1|1|1|blaPDC-508|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-508	991	1275	1621	2375
amrfinderplus@@@2201559203|WP_240067744.1|1|1|blaPDC-509|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-509	991	1275	1621	2335
amrfinderplus@@@2201559204|WP_240067745.1|1|1|blaPDC-510|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|inhibitor-resistant_class_C_beta-lactamase_PDC-510	991	1275	1621	2336
amrfinderplus@@@2201559205|WP_240067746.1|1|1|blaPDC-511|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-511	991	1275	1621	2336
amrfinderplus@@@2201559206|WP_240067747.1|1|1|mcr-1.33|mcr-1||2|COLISTIN|COLISTIN|phosphoethanolamine--lipid_A_transferase_MCR-1.33	522	678	822	1076
amrfinderplus@@@2208499456|WP_241469308.1|1|1|blaOXA-1140|blaOXA-50_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-50_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-1140	2322	3011	4000	6350
amrfinderplus@@@22087600|AAM90978.1|1|1|stxB2a|stxB2a||1|stxB2a|STX2|Shiga_toxin_Stx2a_subunit_B	3485	4433	5742	8856
amrfinderplus@@@2209736461|WP_241700785.1|1|1|blaOXY-2-30|blaOXY-2|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_A_beta-lactamase_OXY-2-30	1565	2034	2665	4681
amrfinderplus@@@221361403|CAX18553.1|1|1|nleB|nleB||1|||type_III_secretion_system_effector_arginine_glycosyltransferase_NleB	1446	1895	2500	3736
amrfinderplus@@@221361460|CAX18626.1|1|1|nleB|nleB||1|||type_III_secretion_system_effector_arginine_glycosyltransferase_NleB	1446	1895	2500	3736
amrfinderplus@@@221361465|CAX18635.1|1|1|espF|espF||1|||type_III_secretion_system_LEE_effector_EspF	2345	3037	4062	6450
amrfinderplus@@@221361471|CAX18641.1|1|1|espA|espA||1|||type_III_secretion_system_LEE_translocon_filament_protein_EspA	2863	3656	4756	7403
amrfinderplus@@@221361476|CAX18646.1|1|1|tir|tir||1|||type_III_secretion_system_LEE_translocated_intimin_receptor_Tir	492	658	798	1049
amrfinderplus@@@221361531|CAX18721.1|1|1|espA|espA||1|||type_III_secretion_system_LEE_translocon_filament_protein_EspA	2863	3656	4756	7403
amrfinderplus@@@221361536|CAX18726.1|1|1|tir|tir||1|||type_III_secretion_system_LEE_translocated_intimin_receptor_Tir	492	658	798	1049
amrfinderplus@@@2214661626|WP_242934065.1|1|1|blaACT-105|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-105	1204	1588	2080	3027
amrfinderplus@@@2214661627|WP_242934066.1|1|1|blaACT-107|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-107	1213	1605	2111	3104
amrfinderplus@@@2214661628|WP_242934067.1|1|1|blaIMP-95|blaIMP|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_IMP-95	2494	3210	4250	6713
amrfinderplus@@@2214661629|WP_242934068.1|1|1|blaKPC-113|blaKPC|hydrolase|2|CARBAPENEM|BETA-LACTAM|inhibitor-resistant_carbapenem-hydrolyzing_class_A_beta-lactamase_KPC-113	1478	2120	2835	4168
amrfinderplus@@@2214661630|WP_242934069.1|1|1|blaKPC-114|blaKPC|hydrolase|2|CARBAPENEM|BETA-LACTAM|inhibitor-resistant_carbapenem-hydrolyzing_class_A_beta-lactamase_KPC-114	1478	2120	2823	4168
amrfinderplus@@@2214661631|WP_242934070.1|1|1|blaKPC-115|blaKPC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|inhibitor-resistant_class_A_beta-lactamase_KPC-115	1478	2120	2835	4168
amrfinderplus@@@2214661632|WP_242934071.1|1|1|blaKPC-116|blaKPC|hydrolase|2|CARBAPENEM|BETA-LACTAM|carbapenem-hydrolyzing_class_A_beta-lactamase_KPC-116	1478	2120	2835	4168
amrfinderplus@@@2214661633|WP_242934072.1|1|1|blaKPC-117|blaKPC|hydrolase|2|CARBAPENEM|BETA-LACTAM|inhibitor-resistant_carbapenem-hydrolyzing_class_A_beta-lactamase_KPC-117	1478	2120	2835	4312
amrfinderplus@@@2214661634|WP_242934073.1|1|1|blaKPC-118|blaKPC|hydrolase|2|CARBAPENEM|BETA-LACTAM|carbapenem-hydrolyzing_class_A_beta-lactamase_KPC-118	1478	2120	2835	4493
amrfinderplus@@@2214661635|WP_242934074.1|1|1|blaKPC-119|blaKPC|hydrolase|2|CARBAPENEM|BETA-LACTAM|carbapenem-hydrolyzing_class_A_beta-lactamase_KPC-119	1478	2120	2835	4168
amrfinderplus@@@2214661636|WP_242934075.1|1|1|blaKPC-120|blaKPC|hydrolase|2|CARBAPENEM|BETA-LACTAM|carbapenem-hydrolyzing_class_A_beta-lactamase_KPC-120	1478	2120	2835	4168
amrfinderplus@@@2214661637|WP_242934076.1|1|1|blaKPC-121|blaKPC|hydrolase|2|CARBAPENEM|BETA-LACTAM|carbapenem-hydrolyzing_class_A_beta-lactamase_KPC-121	1478	2120	2835	4168
amrfinderplus@@@2214661638|WP_242934077.1|1|1|blaKPC-122|blaKPC|hydrolase|2|CARBAPENEM|BETA-LACTAM|carbapenem-hydrolyzing_class_A_beta-lactamase_KPC-122	1478	2120	2835	4168
amrfinderplus@@@2214661639|WP_242934078.1|1|1|blaKPC-123|blaKPC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|inhibitor-resistant_extended-spectrum_class_A_beta-lactamase_KPC-123	1478	2120	2822	4124
amrfinderplus@@@2214661640|WP_242934079.1|1|1|blaOXA-1058|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1058	1971	2553	3594	5523
amrfinderplus@@@2214661641|WP_242934080.1|1|1|blaOXA-1059|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1059	1971	2553	3516	5737
amrfinderplus@@@2214661642|WP_242934081.1|1|1|blaOXA-1060|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1060	1971	2553	3410	5738
amrfinderplus@@@2214661643|WP_242934082.1|1|1|blaOXA-1061|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1061	1971	2553	3594	5737
amrfinderplus@@@2214661644|WP_242934083.1|1|1|blaOXA-1062|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1062	1971	2553	3594	5739
amrfinderplus@@@2214661645|WP_242934084.1|1|1|blaOXA-1063|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1063	1971	2553	3594	5739
amrfinderplus@@@2214661646|WP_242934085.1|1|1|blaOXA-1064|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1064	1971	2553	3594	5737
amrfinderplus@@@2214661647|WP_242934086.1|1|1|blaOXA-1065|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1065	1971	2553	3410	5525
amrfinderplus@@@2214661648|WP_242934087.1|1|1|blaOXA-1066|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1066	1971	2553	3516	5523
amrfinderplus@@@2214661649|WP_242934088.1|1|1|blaOXA-1067|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1067	1971	2553	3591	5650
amrfinderplus@@@2214661650|WP_242934089.1|1|1|blaOXA-1068|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1068	1971	2553	3591	5740
amrfinderplus@@@2214661651|WP_242934090.1|1|1|blaOXA-1069|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1069	1971	2553	3591	5741
amrfinderplus@@@2214661652|WP_242934091.1|1|1|blaOXA-1070|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1070	1971	2553	3516	5712
amrfinderplus@@@2214661653|WP_242934092.1|1|1|blaOXA-1071|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1071	1971	2553	3410	5647
amrfinderplus@@@2214661654|WP_242934093.1|1|1|blaOXA-1072|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1072	1971	2553	3410	5647
amrfinderplus@@@2214661655|WP_242934094.1|1|1|blaOXA-1073|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1073	1971	2553	3410	5653
amrfinderplus@@@2214661656|WP_242934095.1|1|1|blaOXA-1074|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1074	1971	2553	3320	5718
amrfinderplus@@@2214661657|WP_242934096.1|1|1|blaOXA-1075|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1075	1971	2553	3591	5741
amrfinderplus@@@2214661658|WP_242934097.1|1|1|blaOXA-1077|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1077	1971	2553	3591	5204
amrfinderplus@@@2214661659|WP_242934098.1|1|1|blaOXA-1078|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1078	1971	2553	3590	5760
amrfinderplus@@@2214661660|WP_242934099.1|1|1|blaOXA-1079|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1079	1971	2553	3320	5718
amrfinderplus@@@2214661661|WP_242934100.1|1|1|blaOXA-1080|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1080	1971	2553	3594	5523
amrfinderplus@@@2214661662|WP_242934101.1|1|1|blaOXA-1081|blaOXA-24_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-24_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1081	2041	2638	3429	5602
amrfinderplus@@@2214661663|WP_242934102.1|1|1|blaOXA-1082|blaOXA-2_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-2_family_class_D_beta-lactamase_OXA-1082	1729	2240	2910	4287
amrfinderplus@@@2214661664|WP_242934103.1|1|1|blaOXA-1084|blaOXA-2_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-2_family_class_D_beta-lactamase_OXA-1084	1729	2240	2910	5603
amrfinderplus@@@2214661665|WP_242934104.1|1|1|blaOXA-1085|blaOXA-2_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-2_family_class_D_beta-lactamase_OXA-1085	1729	2240	2910	6005
amrfinderplus@@@2214661666|WP_242934105.1|1|1|blaOXA-1086|blaOXA-10_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-10_family_class_D_beta-lactamase_OXA-1086	2093	2711	3531	6153
amrfinderplus@@@2214661667|WP_242934106.1|1|1|blaOXA-1092|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1092	1971	2553	3410	5743
amrfinderplus@@@2214661668|WP_242934107.1|1|1|blaOXA-1093|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1093	1971	2553	3320	5203
amrfinderplus@@@2214661669|WP_242934108.1|1|1|blaOXA-1094|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1094	1971	2553	3598	5433
amrfinderplus@@@2214661670|WP_242934109.1|1|1|blaOXA-1095|blaOXA-23_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-23_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1095	1802	2327	3010	4430
amrfinderplus@@@2214661671|WP_242934110.1|1|1|blaOXA-1096|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1096	1971	2553	3598	5433
amrfinderplus@@@2214661672|WP_242934111.1|1|1|blaOXA-1097|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1097	1971	2553	3594	5523
amrfinderplus@@@2214661673|WP_242934112.1|1|1|blaOXA-1098|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1098	1971	2553	3594	5523
amrfinderplus@@@2214661674|WP_242934113.1|1|1|blaOXA-1100|blaOXA-63_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-63_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-1100	2217	2871	3798	6045
amrfinderplus@@@2214661675|WP_242934114.1|1|1|blaOXA-1101|blaOXA-63_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-63_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-1101	2217	2871	3798	6058
amrfinderplus@@@2214661676|WP_242934115.1|1|1|blaOXA-1102|blaOXA-63_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-63_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-1102	2222	2876	3808	6059
amrfinderplus@@@2214661677|WP_242934116.1|1|1|blaOXA-1103|blaOXA-63_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-63_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-1103	2222	2876	3808	6060
amrfinderplus@@@2214661678|WP_242934117.1|1|1|blaOXA-1104|blaOXA-63_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-63_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-1104	2222	2876	3808	6061
amrfinderplus@@@2214661679|WP_242934118.1|1|1|blaOXA-1105|blaOXA-63_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-63_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-1105	2222	2876	3808	6061
amrfinderplus@@@2214661680|WP_242934119.1|1|1|blaOXA-1106|blaOXA-63_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-63_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-1106	2222	2876	3808	6060
amrfinderplus@@@2214661681|WP_242934120.1|1|1|blaOXA-1107|blaOXA-63_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-63_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-1107	2222	2876	3808	6060
amrfinderplus@@@2214661682|WP_242934121.1|1|1|blaPDC-512|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-512	991	1275	1621	2335
amrfinderplus@@@2214661683|WP_242934122.1|1|1|blaPDC-514|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-514	991	1275	1622	2315
amrfinderplus@@@2214661684|WP_242934123.1|1|1|blaPDC-515|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-515	991	1275	1621	2336
amrfinderplus@@@2214661685|WP_242934124.1|1|1|blaPDC-516|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-516	991	1275	1622	2314
amrfinderplus@@@2214661686|WP_242934125.1|1|1|blaTEM-245|blaTEM|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_beta-lactamase_TEM-245	1591	2241	2912	4289
amrfinderplus@@@2214661687|WP_242934126.1|1|1|blaTEM-246|blaTEM|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_beta-lactamase_TEM-246	1591	2241	2912	5018
amrfinderplus@@@2214661688|WP_242934127.1|1|1|mcr-10.5|mcr-10||2|COLISTIN|COLISTIN|phosphoethanolamine--lipid_A_transferase_MCR-10.5	535	693	840	1102
amrfinderplus@@@2214684139|WP_242935024.1|1|1|blaCTX-M-261|blaCTX-M|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_A_beta-lactamase_CTX-M-261	1537	2000	2619	3967
